Directory,Breed
Images/n02108915-French_bulldog/n02108915_1911.jpg,French_bulldog
Images/n02096177-cairn/n02096177_4610.jpg,cairn
Images/n02088466-bloodhound/n02088466_7963.jpg,bloodhound
Images/n02098413-Lhasa/n02098413_49.jpg,Lhasa
Images/n02102177-Welsh_springer_spaniel/n02102177_1914.jpg,Welsh_springer_spaniel
Images/n02087394-Rhodesian_ridgeback/n02087394_5859.jpg,Rhodesian_ridgeback
Images/n02102480-Sussex_spaniel/n02102480_5430.jpg,Sussex_spaniel
Images/n02093256-Staffordshire_bullterrier/n02093256_567.jpg,Staffordshire_bullterrier
Images/n02097298-Scotch_terrier/n02097298_3968.jpg,Scotch_terrier
Images/n02101556-clumber/n02101556_6037.jpg,clumber
Images/n02099849-Chesapeake_Bay_retriever/n02099849_1215.jpg,Chesapeake_Bay_retriever
Images/n02111129-Leonberg/n02111129_2211.jpg,Leonberg
Images/n02105251-briard/n02105251_5775.jpg,briard
Images/n02107908-Appenzeller/n02107908_2272.jpg,Appenzeller
Images/n02090379-redbone/n02090379_3263.jpg,redbone
Images/n02102480-Sussex_spaniel/n02102480_5354.jpg,Sussex_spaniel
Images/n02088238-basset/n02088238_7232.jpg,basset
Images/n02111129-Leonberg/n02111129_1965.jpg,Leonberg
Images/n02097047-miniature_schnauzer/n02097047_535.jpg,miniature_schnauzer
Images/n02102177-Welsh_springer_spaniel/n02102177_3374.jpg,Welsh_springer_spaniel
Images/n02112137-chow/n02112137_7751.jpg,chow
Images/n02106166-Border_collie/n02106166_1311.jpg,Border_collie
Images/n02087394-Rhodesian_ridgeback/n02087394_10588.jpg,Rhodesian_ridgeback
Images/n02110063-malamute/n02110063_13228.jpg,malamute
Images/n02113186-Cardigan/n02113186_9935.jpg,Cardigan
Images/n02113023-Pembroke/n02113023_7292.jpg,Pembroke
Images/n02109047-Great_Dane/n02109047_5005.jpg,Great_Dane
Images/n02086240-Shih-Tzu/n02086240_2710.jpg,Shih-Tzu
Images/n02088466-bloodhound/n02088466_8064.jpg,bloodhound
Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_1472.jpg,Greater_Swiss_Mountain_dog
Images/n02104365-schipperke/n02104365_2424.jpg,schipperke
Images/n02089078-black-and-tan_coonhound/n02089078_1275.jpg,black-and-tan_coonhound
Images/n02093859-Kerry_blue_terrier/n02093859_1279.jpg,Kerry_blue_terrier
Images/n02101006-Gordon_setter/n02101006_795.jpg,Gordon_setter
Images/n02107142-Doberman/n02107142_5783.jpg,Doberman
Images/n02099849-Chesapeake_Bay_retriever/n02099849_3680.jpg,Chesapeake_Bay_retriever
Images/n02109047-Great_Dane/n02109047_17874.jpg,Great_Dane
Images/n02109047-Great_Dane/n02109047_5910.jpg,Great_Dane
Images/n02111277-Newfoundland/n02111277_4654.jpg,Newfoundland
Images/n02092002-Scottish_deerhound/n02092002_14825.jpg,Scottish_deerhound
Images/n02105056-groenendael/n02105056_2200.jpg,groenendael
Images/n02101388-Brittany_spaniel/n02101388_3497.jpg,Brittany_spaniel
Images/n02092339-Weimaraner/n02092339_4410.jpg,Weimaraner
Images/n02099712-Labrador_retriever/n02099712_384.jpg,Labrador_retriever
Images/n02113978-Mexican_hairless/n02113978_1970.jpg,Mexican_hairless
Images/n02110806-basenji/n02110806_1902.jpg,basenji
Images/n02113023-Pembroke/n02113023_2970.jpg,Pembroke
Images/n02112350-keeshond/n02112350_8875.jpg,keeshond
Images/n02106382-Bouvier_des_Flandres/n02106382_1381.jpg,Bouvier_des_Flandres
Images/n02088632-bluetick/n02088632_291.jpg,bluetick
Images/n02115913-dhole/n02115913_312.jpg,dhole
Images/n02096177-cairn/n02096177_10093.jpg,cairn
Images/n02089078-black-and-tan_coonhound/n02089078_461.jpg,black-and-tan_coonhound
Images/n02109525-Saint_Bernard/n02109525_7121.jpg,Saint_Bernard
Images/n02090721-Irish_wolfhound/n02090721_2047.jpg,Irish_wolfhound
Images/n02106030-collie/n02106030_15858.jpg,collie
Images/n02109525-Saint_Bernard/n02109525_523.jpg,Saint_Bernard
Images/n02108422-bull_mastiff/n02108422_56.jpg,bull_mastiff
Images/n02107908-Appenzeller/n02107908_3155.jpg,Appenzeller
Images/n02088094-Afghan_hound/n02088094_522.jpg,Afghan_hound
Images/n02106166-Border_collie/n02106166_75.jpg,Border_collie
Images/n02104365-schipperke/n02104365_6131.jpg,schipperke
Images/n02095570-Lakeland_terrier/n02095570_1270.jpg,Lakeland_terrier
Images/n02104365-schipperke/n02104365_10071.jpg,schipperke
Images/n02096294-Australian_terrier/n02096294_7567.jpg,Australian_terrier
Images/n02113186-Cardigan/n02113186_11741.jpg,Cardigan
Images/n02105412-kelpie/n02105412_7866.jpg,kelpie
Images/n02107908-Appenzeller/n02107908_80.jpg,Appenzeller
Images/n02107683-Bernese_mountain_dog/n02107683_3902.jpg,Bernese_mountain_dog
Images/n02097298-Scotch_terrier/n02097298_7143.jpg,Scotch_terrier
Images/n02091635-otterhound/n02091635_1234.jpg,otterhound
Images/n02102480-Sussex_spaniel/n02102480_2385.jpg,Sussex_spaniel
Images/n02105162-malinois/n02105162_3925.jpg,malinois
Images/n02106662-German_shepherd/n02106662_18405.jpg,German_shepherd
Images/n02109961-Eskimo_dog/n02109961_8845.jpg,Eskimo_dog
Images/n02089973-English_foxhound/n02089973_417.jpg,English_foxhound
Images/n02097298-Scotch_terrier/n02097298_2287.jpg,Scotch_terrier
Images/n02099601-golden_retriever/n02099601_7706.jpg,golden_retriever
Images/n02085782-Japanese_spaniel/n02085782_1425.jpg,Japanese_spaniel
Images/n02100583-vizsla/n02100583_14082.jpg,vizsla
Images/n02086079-Pekinese/n02086079_9756.jpg,Pekinese
Images/n02095570-Lakeland_terrier/n02095570_5880.jpg,Lakeland_terrier
Images/n02088364-beagle/n02088364_12973.jpg,beagle
Images/n02113799-standard_poodle/n02113799_1444.jpg,standard_poodle
Images/n02089973-English_foxhound/n02089973_525.jpg,English_foxhound
Images/n02113978-Mexican_hairless/n02113978_530.jpg,Mexican_hairless
Images/n02088094-Afghan_hound/n02088094_5265.jpg,Afghan_hound
Images/n02090379-redbone/n02090379_4402.jpg,redbone
Images/n02111889-Samoyed/n02111889_1451.jpg,Samoyed
Images/n02106166-Border_collie/n02106166_1059.jpg,Border_collie
Images/n02087394-Rhodesian_ridgeback/n02087394_7219.jpg,Rhodesian_ridgeback
Images/n02111277-Newfoundland/n02111277_2135.jpg,Newfoundland
Images/n02102480-Sussex_spaniel/n02102480_5733.jpg,Sussex_spaniel
Images/n02096177-cairn/n02096177_2687.jpg,cairn
Images/n02108000-EntleBucher/n02108000_1060.jpg,EntleBucher
Images/n02093991-Irish_terrier/n02093991_4506.jpg,Irish_terrier
Images/n02107683-Bernese_mountain_dog/n02107683_5155.jpg,Bernese_mountain_dog
Images/n02106382-Bouvier_des_Flandres/n02106382_3437.jpg,Bouvier_des_Flandres
Images/n02091244-Ibizan_hound/n02091244_2038.jpg,Ibizan_hound
Images/n02088094-Afghan_hound/n02088094_791.jpg,Afghan_hound
Images/n02100236-German_short-haired_pointer/n02100236_3289.jpg,German_short-haired_pointer
Images/n02113978-Mexican_hairless/n02113978_2546.jpg,Mexican_hairless
Images/n02087046-toy_terrier/n02087046_4751.jpg,toy_terrier
Images/n02087394-Rhodesian_ridgeback/n02087394_11442.jpg,Rhodesian_ridgeback
Images/n02111500-Great_Pyrenees/n02111500_6857.jpg,Great_Pyrenees
Images/n02110185-Siberian_husky/n02110185_14906.jpg,Siberian_husky
Images/n02105162-malinois/n02105162_854.jpg,malinois
Images/n02102973-Irish_water_spaniel/n02102973_3998.jpg,Irish_water_spaniel
Images/n02089973-English_foxhound/n02089973_843.jpg,English_foxhound
Images/n02086646-Blenheim_spaniel/n02086646_3471.jpg,Blenheim_spaniel
Images/n02102318-cocker_spaniel/n02102318_3415.jpg,cocker_spaniel
Images/n02108089-boxer/n02108089_2007.jpg,boxer
Images/n02091467-Norwegian_elkhound/n02091467_3157.jpg,Norwegian_elkhound
Images/n02100583-vizsla/n02100583_6994.jpg,vizsla
Images/n02089078-black-and-tan_coonhound/n02089078_3088.jpg,black-and-tan_coonhound
Images/n02099429-curly-coated_retriever/n02099429_1701.jpg,curly-coated_retriever
Images/n02090622-borzoi/n02090622_7409.jpg,borzoi
Images/n02091635-otterhound/n02091635_938.jpg,otterhound
Images/n02085782-Japanese_spaniel/n02085782_1267.jpg,Japanese_spaniel
Images/n02099849-Chesapeake_Bay_retriever/n02099849_448.jpg,Chesapeake_Bay_retriever
Images/n02086646-Blenheim_spaniel/n02086646_4219.jpg,Blenheim_spaniel
Images/n02111129-Leonberg/n02111129_1737.jpg,Leonberg
Images/n02096051-Airedale/n02096051_5867.jpg,Airedale
Images/n02108089-boxer/n02108089_1675.jpg,boxer
Images/n02108422-bull_mastiff/n02108422_2046.jpg,bull_mastiff
Images/n02109525-Saint_Bernard/n02109525_14999.jpg,Saint_Bernard
Images/n02109525-Saint_Bernard/n02109525_2810.jpg,Saint_Bernard
Images/n02087394-Rhodesian_ridgeback/n02087394_11718.jpg,Rhodesian_ridgeback
Images/n02090721-Irish_wolfhound/n02090721_626.jpg,Irish_wolfhound
Images/n02102040-English_springer/n02102040_7555.jpg,English_springer
Images/n02086910-papillon/n02086910_8613.jpg,papillon
Images/n02094258-Norwich_terrier/n02094258_847.jpg,Norwich_terrier
Images/n02096177-cairn/n02096177_5206.jpg,cairn
Images/n02086079-Pekinese/n02086079_207.jpg,Pekinese
Images/n02097130-giant_schnauzer/n02097130_4265.jpg,giant_schnauzer
Images/n02090721-Irish_wolfhound/n02090721_5716.jpg,Irish_wolfhound
Images/n02091467-Norwegian_elkhound/n02091467_4427.jpg,Norwegian_elkhound
Images/n02085620-Chihuahua/n02085620_9414.jpg,Chihuahua
Images/n02089973-English_foxhound/n02089973_3420.jpg,English_foxhound
Images/n02093256-Staffordshire_bullterrier/n02093256_4007.jpg,Staffordshire_bullterrier
Images/n02087394-Rhodesian_ridgeback/n02087394_7019.jpg,Rhodesian_ridgeback
Images/n02113978-Mexican_hairless/n02113978_1478.jpg,Mexican_hairless
Images/n02100583-vizsla/n02100583_917.jpg,vizsla
Images/n02095889-Sealyham_terrier/n02095889_270.jpg,Sealyham_terrier
Images/n02097474-Tibetan_terrier/n02097474_5140.jpg,Tibetan_terrier
Images/n02112018-Pomeranian/n02112018_5317.jpg,Pomeranian
Images/n02086646-Blenheim_spaniel/n02086646_2815.jpg,Blenheim_spaniel
Images/n02097047-miniature_schnauzer/n02097047_1368.jpg,miniature_schnauzer
Images/n02097474-Tibetan_terrier/n02097474_2113.jpg,Tibetan_terrier
Images/n02085936-Maltese_dog/n02085936_10719.jpg,Maltese_dog
Images/n02090379-redbone/n02090379_2453.jpg,redbone
Images/n02092002-Scottish_deerhound/n02092002_1439.jpg,Scottish_deerhound
Images/n02105855-Shetland_sheepdog/n02105855_17070.jpg,Shetland_sheepdog
Images/n02095570-Lakeland_terrier/n02095570_3213.jpg,Lakeland_terrier
Images/n02107312-miniature_pinscher/n02107312_5407.jpg,miniature_pinscher
Images/n02091467-Norwegian_elkhound/n02091467_4636.jpg,Norwegian_elkhound
Images/n02090622-borzoi/n02090622_6894.jpg,borzoi
Images/n02097209-standard_schnauzer/n02097209_1042.jpg,standard_schnauzer
Images/n02093754-Border_terrier/n02093754_1557.jpg,Border_terrier
Images/n02096051-Airedale/n02096051_7580.jpg,Airedale
Images/n02116738-African_hunting_dog/n02116738_1849.jpg,African_hunting_dog
Images/n02098105-soft-coated_wheaten_terrier/n02098105_214.jpg,soft-coated_wheaten_terrier
Images/n02102318-cocker_spaniel/n02102318_11141.jpg,cocker_spaniel
Images/n02096051-Airedale/n02096051_3500.jpg,Airedale
Images/n02105251-briard/n02105251_8587.jpg,briard
Images/n02090379-redbone/n02090379_3042.jpg,redbone
Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_1051.jpg,Greater_Swiss_Mountain_dog
Images/n02107142-Doberman/n02107142_12488.jpg,Doberman
Images/n02092002-Scottish_deerhound/n02092002_15354.jpg,Scottish_deerhound
Images/n02086240-Shih-Tzu/n02086240_6924.jpg,Shih-Tzu
Images/n02094433-Yorkshire_terrier/n02094433_5155.jpg,Yorkshire_terrier
Images/n02095314-wire-haired_fox_terrier/n02095314_1974.jpg,wire-haired_fox_terrier
Images/n02113023-Pembroke/n02113023_1825.jpg,Pembroke
Images/n02087394-Rhodesian_ridgeback/n02087394_7719.jpg,Rhodesian_ridgeback
Images/n02109525-Saint_Bernard/n02109525_8475.jpg,Saint_Bernard
Images/n02097474-Tibetan_terrier/n02097474_8814.jpg,Tibetan_terrier
Images/n02115913-dhole/n02115913_3753.jpg,dhole
Images/n02111277-Newfoundland/n02111277_5928.jpg,Newfoundland
Images/n02095570-Lakeland_terrier/n02095570_2639.jpg,Lakeland_terrier
Images/n02091467-Norwegian_elkhound/n02091467_7068.jpg,Norwegian_elkhound
Images/n02090721-Irish_wolfhound/n02090721_4302.jpg,Irish_wolfhound
Images/n02116738-African_hunting_dog/n02116738_9748.jpg,African_hunting_dog
Images/n02091467-Norwegian_elkhound/n02091467_4906.jpg,Norwegian_elkhound
Images/n02095570-Lakeland_terrier/n02095570_3735.jpg,Lakeland_terrier
Images/n02098105-soft-coated_wheaten_terrier/n02098105_4105.jpg,soft-coated_wheaten_terrier
Images/n02094433-Yorkshire_terrier/n02094433_962.jpg,Yorkshire_terrier
Images/n02111129-Leonberg/n02111129_4878.jpg,Leonberg
Images/n02113186-Cardigan/n02113186_6300.jpg,Cardigan
Images/n02089973-English_foxhound/n02089973_3726.jpg,English_foxhound
Images/n02106662-German_shepherd/n02106662_13368.jpg,German_shepherd
Images/n02086910-papillon/n02086910_6207.jpg,papillon
Images/n02095314-wire-haired_fox_terrier/n02095314_2162.jpg,wire-haired_fox_terrier
Images/n02115913-dhole/n02115913_3278.jpg,dhole
Images/n02106550-Rottweiler/n02106550_4217.jpg,Rottweiler
Images/n02090721-Irish_wolfhound/n02090721_6617.jpg,Irish_wolfhound
Images/n02109047-Great_Dane/n02109047_1260.jpg,Great_Dane
Images/n02085936-Maltese_dog/n02085936_4781.jpg,Maltese_dog
Images/n02098286-West_Highland_white_terrier/n02098286_3995.jpg,West_Highland_white_terrier
Images/n02086240-Shih-Tzu/n02086240_9293.jpg,Shih-Tzu
Images/n02090622-borzoi/n02090622_8045.jpg,borzoi
Images/n02085936-Maltese_dog/n02085936_5435.jpg,Maltese_dog
Images/n02100583-vizsla/n02100583_13297.jpg,vizsla
Images/n02112137-chow/n02112137_18174.jpg,chow
Images/n02106166-Border_collie/n02106166_2072.jpg,Border_collie
Images/n02096585-Boston_bull/n02096585_12776.jpg,Boston_bull
Images/n02105251-briard/n02105251_7056.jpg,briard
Images/n02107312-miniature_pinscher/n02107312_7.jpg,miniature_pinscher
Images/n02086910-papillon/n02086910_6475.jpg,papillon
Images/n02113186-Cardigan/n02113186_2433.jpg,Cardigan
Images/n02090721-Irish_wolfhound/n02090721_3667.jpg,Irish_wolfhound
Images/n02086240-Shih-Tzu/n02086240_7207.jpg,Shih-Tzu
Images/n02104365-schipperke/n02104365_7409.jpg,schipperke
Images/n02099429-curly-coated_retriever/n02099429_3023.jpg,curly-coated_retriever
Images/n02104029-kuvasz/n02104029_133.jpg,kuvasz
Images/n02108422-bull_mastiff/n02108422_3795.jpg,bull_mastiff
Images/n02115913-dhole/n02115913_1493.jpg,dhole
Images/n02088364-beagle/n02088364_15877.jpg,beagle
Images/n02115641-dingo/n02115641_5815.jpg,dingo
Images/n02101006-Gordon_setter/n02101006_751.jpg,Gordon_setter
Images/n02110806-basenji/n02110806_4216.jpg,basenji
Images/n02113712-miniature_poodle/n02113712_514.jpg,miniature_poodle
Images/n02112350-keeshond/n02112350_4282.jpg,keeshond
Images/n02112018-Pomeranian/n02112018_4148.jpg,Pomeranian
Images/n02104365-schipperke/n02104365_6140.jpg,schipperke
Images/n02088466-bloodhound/n02088466_4731.jpg,bloodhound
Images/n02110063-malamute/n02110063_14922.jpg,malamute
Images/n02115641-dingo/n02115641_9686.jpg,dingo
Images/n02111277-Newfoundland/n02111277_1964.jpg,Newfoundland
Images/n02097047-miniature_schnauzer/n02097047_3074.jpg,miniature_schnauzer
Images/n02106550-Rottweiler/n02106550_10555.jpg,Rottweiler
Images/n02096585-Boston_bull/n02096585_7887.jpg,Boston_bull
Images/n02111277-Newfoundland/n02111277_6672.jpg,Newfoundland
Images/n02097298-Scotch_terrier/n02097298_2609.jpg,Scotch_terrier
Images/n02097474-Tibetan_terrier/n02097474_4801.jpg,Tibetan_terrier
Images/n02106550-Rottweiler/n02106550_5028.jpg,Rottweiler
Images/n02088094-Afghan_hound/n02088094_13909.jpg,Afghan_hound
Images/n02111889-Samoyed/n02111889_3253.jpg,Samoyed
Images/n02106382-Bouvier_des_Flandres/n02106382_413.jpg,Bouvier_des_Flandres
Images/n02086240-Shih-Tzu/n02086240_12003.jpg,Shih-Tzu
Images/n02086910-papillon/n02086910_2550.jpg,papillon
Images/n02094258-Norwich_terrier/n02094258_1003.jpg,Norwich_terrier
Images/n02116738-African_hunting_dog/n02116738_4641.jpg,African_hunting_dog
Images/n02106382-Bouvier_des_Flandres/n02106382_4532.jpg,Bouvier_des_Flandres
Images/n02111277-Newfoundland/n02111277_1023.jpg,Newfoundland
Images/n02111889-Samoyed/n02111889_7042.jpg,Samoyed
Images/n02091831-Saluki/n02091831_13507.jpg,Saluki
Images/n02113978-Mexican_hairless/n02113978_2707.jpg,Mexican_hairless
Images/n02108000-EntleBucher/n02108000_2369.jpg,EntleBucher
Images/n02093647-Bedlington_terrier/n02093647_3607.jpg,Bedlington_terrier
Images/n02090721-Irish_wolfhound/n02090721_3763.jpg,Irish_wolfhound
Images/n02113624-toy_poodle/n02113624_1302.jpg,toy_poodle
Images/n02105641-Old_English_sheepdog/n02105641_1815.jpg,Old_English_sheepdog
Images/n02112350-keeshond/n02112350_8390.jpg,keeshond
Images/n02113186-Cardigan/n02113186_2994.jpg,Cardigan
Images/n02096177-cairn/n02096177_9208.jpg,cairn
Images/n02090721-Irish_wolfhound/n02090721_6650.jpg,Irish_wolfhound
Images/n02086240-Shih-Tzu/n02086240_135.jpg,Shih-Tzu
Images/n02100877-Irish_setter/n02100877_4764.jpg,Irish_setter
Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_1669.jpg,Greater_Swiss_Mountain_dog
Images/n02105056-groenendael/n02105056_4102.jpg,groenendael
Images/n02091134-whippet/n02091134_6159.jpg,whippet
Images/n02101006-Gordon_setter/n02101006_1160.jpg,Gordon_setter
Images/n02110627-affenpinscher/n02110627_12556.jpg,affenpinscher
Images/n02113799-standard_poodle/n02113799_871.jpg,standard_poodle
Images/n02101006-Gordon_setter/n02101006_1308.jpg,Gordon_setter
Images/n02113023-Pembroke/n02113023_1896.jpg,Pembroke
Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_1180.jpg,Greater_Swiss_Mountain_dog
Images/n02107683-Bernese_mountain_dog/n02107683_6781.jpg,Bernese_mountain_dog
Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_2352.jpg,Greater_Swiss_Mountain_dog
Images/n02093647-Bedlington_terrier/n02093647_3582.jpg,Bedlington_terrier
Images/n02115641-dingo/n02115641_8492.jpg,dingo
Images/n02100583-vizsla/n02100583_12466.jpg,vizsla
Images/n02105056-groenendael/n02105056_6790.jpg,groenendael
Images/n02110806-basenji/n02110806_4302.jpg,basenji
Images/n02091244-Ibizan_hound/n02091244_5982.jpg,Ibizan_hound
Images/n02086240-Shih-Tzu/n02086240_12650.jpg,Shih-Tzu
Images/n02108551-Tibetan_mastiff/n02108551_4697.jpg,Tibetan_mastiff
Images/n02113023-Pembroke/n02113023_1816.jpg,Pembroke
Images/n02086910-papillon/n02086910_3616.jpg,papillon
Images/n02101556-clumber/n02101556_4241.jpg,clumber
Images/n02088238-basset/n02088238_1261.jpg,basset
Images/n02089867-Walker_hound/n02089867_2382.jpg,Walker_hound
Images/n02094258-Norwich_terrier/n02094258_1862.jpg,Norwich_terrier
Images/n02100583-vizsla/n02100583_6000.jpg,vizsla
Images/n02094258-Norwich_terrier/n02094258_3315.jpg,Norwich_terrier
Images/n02091635-otterhound/n02091635_971.jpg,otterhound
Images/n02091831-Saluki/n02091831_2076.jpg,Saluki
Images/n02093647-Bedlington_terrier/n02093647_65.jpg,Bedlington_terrier
Images/n02091032-Italian_greyhound/n02091032_636.jpg,Italian_greyhound
Images/n02105056-groenendael/n02105056_3896.jpg,groenendael
Images/n02093991-Irish_terrier/n02093991_4396.jpg,Irish_terrier
Images/n02097658-silky_terrier/n02097658_329.jpg,silky_terrier
Images/n02088094-Afghan_hound/n02088094_294.jpg,Afghan_hound
Images/n02106166-Border_collie/n02106166_6833.jpg,Border_collie
Images/n02108422-bull_mastiff/n02108422_3297.jpg,bull_mastiff
Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_2724.jpg,Greater_Swiss_Mountain_dog
Images/n02110806-basenji/n02110806_1359.jpg,basenji
Images/n02111277-Newfoundland/n02111277_11433.jpg,Newfoundland
Images/n02088632-bluetick/n02088632_3545.jpg,bluetick
Images/n02110063-malamute/n02110063_6174.jpg,malamute
Images/n02097474-Tibetan_terrier/n02097474_5782.jpg,Tibetan_terrier
Images/n02110806-basenji/n02110806_6066.jpg,basenji
Images/n02091467-Norwegian_elkhound/n02091467_3546.jpg,Norwegian_elkhound
Images/n02091831-Saluki/n02091831_4246.jpg,Saluki
Images/n02110958-pug/n02110958_13342.jpg,pug
Images/n02105251-briard/n02105251_8075.jpg,briard
Images/n02087046-toy_terrier/n02087046_3543.jpg,toy_terrier
Images/n02107683-Bernese_mountain_dog/n02107683_3694.jpg,Bernese_mountain_dog
Images/n02089867-Walker_hound/n02089867_3953.jpg,Walker_hound
Images/n02096051-Airedale/n02096051_5064.jpg,Airedale
Images/n02108089-boxer/n02108089_10939.jpg,boxer
Images/n02096177-cairn/n02096177_7574.jpg,cairn
Images/n02113624-toy_poodle/n02113624_320.jpg,toy_poodle
Images/n02110958-pug/n02110958_12128.jpg,pug
Images/n02107142-Doberman/n02107142_16917.jpg,Doberman
Images/n02090721-Irish_wolfhound/n02090721_4129.jpg,Irish_wolfhound
Images/n02090721-Irish_wolfhound/n02090721_3500.jpg,Irish_wolfhound
Images/n02113624-toy_poodle/n02113624_1639.jpg,toy_poodle
Images/n02104029-kuvasz/n02104029_2500.jpg,kuvasz
